0,101.08327074002709,71.07688600944667,86.7637886483115,91.6135252330615,0.34488888888888886,0.34666666666666657,0.734115347018573,0.2588791137178234,2.835745752045312
1,90.5866541920969,57.07428575004654,87.21454366296103,93.8167297536476,0.11822222222222223,0.5697777777777777,0.7299880525686979,0.2637666992505702,2.7675519868231424
2,90.82844617219827,58.07274439728869,87.4399211702858,94.52084507623671,0.11822222222222223,0.5680000000000001,0.7192353643966549,0.2632779406972955,2.731848184818483
3,89.820031384599,59.73399753116166,87.21716433165086,95.09892640241272,0.1466666666666667,0.5413333333333333,0.6903443032475293,0.25909633974150104,2.664430936910502
4,93.13258151198782,64.91403512839226,86.65241022899403,94.95323255389216,0.35644444444444434,0.33599999999999997,0.7232540458346911,0.2664277180406212,2.71463514064411
5,87.9269424109818,58.32591482351247,86.8777877363188,94.65727429125936,0.3573333333333333,0.3333333333333333,0.7067448680351908,0.26219181057890734,2.6955260977630497
6,93.08991233902876,60.17206770687473,87.01817517121306,96.70841102462155,0.3567999999999999,0.3328,0.7191593352883676,0.2699902248289345,2.6636495293265754
7,86.63619992897004,62.08601716504972,95.5484389028693,99.73960673371113,0.14560000000000003,0.4824,0.7060606060606063,0.2634408602150538,2.680148423005566
8,88.48756793347174,60.775125351362846,95.75164638455779,99.09080333011418,0.2462222222222222,0.3804444444444445,0.7271641142608886,0.2652329749103942,2.7416052416052423
9,89.4914787528142,61.590580656802786,97.304011777696,100.64600146552465,0.19933333333333336,0.41733333333333333,0.7237699576409256,0.26653633105246016,2.7154645476772616
10,90.84741024906897,66.22255643247027,97.87473292257981,100.44790633904472,0.34690909090909083,0.26618181818181824,0.7149204656536037,0.263663023193815,2.711493090663971
11,92.5032112108416,65.58014832847545,97.28745604828217,100.14784309227119,0.344,0.27280000000000004,0.7159335288367548,0.2638318670576735,2.71359762875139
12,86.72746454891026,63.00909360673085,117.61675824175823,113.22909418193794,0.31199999999999994,0.19815384615384615,0.718249492443041,0.27186254605609445,2.6419582353754674
13,87.39052995092496,65.25234071399628,117.77326529963005,112.45492589772257,0.31323076923076915,0.19630769230769232,0.7237386269644335,0.27077223851417404,2.6728686475978893
14,87.17188356774963,64.92825818604527,118.33218864468864,112.20051232389264,0.3064615384615384,0.20061538461538467,0.7288517933679225,0.2705466576434318,2.6939966648137865
15,85.82003347064747,67.41065584841937,120.85329901394721,124.0896734143868,0.3114285714285714,0.18514285714285714,0.7180561374109763,0.2937089791928501,2.4447878283608713
17,92.55252811726895,67.41018174649761,110.85097790517302,110.67995563428455,0.1146666666666667,0.42666666666666675,0.7157869012707723,0.27309384164222866,2.62102908277405
18,92.2835743782382,70.3680306976472,108.28878052694671,111.88877874568863,0.13236363636363635,0.42181818181818187,0.7067448680351908,0.27637074557895674,2.5572347266881033
19,96.2189850226936,74.41175539653715,125.98317908820826,142.219425617713,0.3107692307692307,0.16553846153846152,0.7246409504474022,0.33205504173246114,2.1822916666666665
20,86.88865920231117,63.60551382431422,124.46744466055384,119.73612273413946,0.30239999999999995,0.17973333333333336,0.7107201042684914,0.2785597914630173,2.5514095215814714
21,90.73107293134298,62.02269069407079,124.67583588033712,136.80061300535718,0.3106666666666666,0.17066666666666663,0.6937927663734116,0.31414956011730216,2.208479190976273
22,93.05862161219211,64.32851925500951,151.38977096812607,142.08948218447,0.21280000000000002,0.2192,0.6207233626588465,0.27375366568914955,2.2674522406713087
23,89.70915337428656,67.88047023976382,124.67004723534315,128.23193339631152,0.3106666666666667,0.17066666666666666,0.6464646464646465,0.2833170413815575,2.281771132834963
24,89.90868844396951,61.42938600340187,31.250000000000004,35.70476713735824,0.784,1.136,0.7517106549364614,0.17008797653958946,4.419540229885057
25,82.98701298701299,52.93978748524203,93.52437880918895,95.45162683829753,0.1528,0.4888,0.7337243401759532,0.2596774193548387,2.825522303783174
28,95.7699443413729,73.12687312687311,118.75968855015624,127.64469758832077,0.14000000000000004,0.36666666666666664,0.6621863799283155,0.29187031606386443,2.2687691878314267
29,90.38197097020625,71.96660482374769,106.90502504690848,109.17692984055117,0.16654545454545452,0.39781818181818185,0.6491602239402827,0.26108593264018476,2.4863852961198107
30,103.10689310689311,73.24675324675326,106.65030979526541,108.11998781957845,0.15760000000000002,0.4056,0.749364613880743,0.27898338220918867,2.686054660126139
33,97.82467532467533,65.80086580086581,90.01919980950022,101.67315083253946,0.211,0.45799999999999996,0.7506109481915935,0.28421309872922773,2.6410146173688744
34,101.08225108225108,70.27417027417027,76.22202952227092,90.31735065925564,0.1622857142857143,0.6251428571428572,0.7061862868314482,0.26749057394218684,2.6400417645523366
36,93.63636363636363,65.61327561327562,76.93298969072166,110.6831191065224,0.12133333333333333,0.6586666666666667,0.6656891495601174,0.3156565656565657,2.1089032258064515
37,95.99999999999999,68.42712842712842,77.00399747527877,103.41258721433242,0.1232,0.656,0.7348973607038124,0.31006842619745845,2.370113493064313
39,105.36363636363635,71.68831168831169,79.39976756497742,104.37943803556472,0.11333333333333333,0.6426666666666667,0.6681329423264909,0.2965135223199739,2.253296703296704
40,96.27272727272728,69.43722943722943,78.54192641892074,112.67182113795423,0.15466666666666665,0.6093333333333334,0.6800260671228413,0.32249918540241124,2.1086132861833793
42,80.11544011544012,56.314935064935064,74.8254972556079,101.93082159523503,0.37,0.432,0.7382697947214076,0.3114613880742913,2.3703413103177717
43,85.15584415584416,61.991341991342,76.92715456027771,86.79874025124374,0.37599999999999995,0.40399999999999997,0.7314271749755622,0.260019550342131,2.812969924812031
44,75.07936507936509,57.759740259740255,74.09561462504134,90.72640029913735,0.36599999999999994,0.444,0.7319159335288368,0.2785923753665689,2.627192982456141
45,87.7435064935065,53.34415584415584,68.87406075807851,91.36983819492018,0.45371428571428574,0.4194285714285714,0.7343946376204442,0.28969417679095094,2.535068691250905
46,92.36652236652236,53.27561327561328,72.92345838282812,87.51945372796813,0.37485714285714283,0.448,0.7359307359307359,0.2703533026113671,2.722107438016529
47,109.42279942279941,63.506493506493506,73.98442050087361,96.37808180681128,0.36399999999999993,0.447,0.7171309872922776,0.290261485826002,2.4706377604714795
48,110.44733044733044,63.982683982683994,74.15758382560945,91.7485621214539,0.36571428571428566,0.44342857142857145,0.7247591118558862,0.27950006982265047,2.5930552085935554
49,107.82106782106781,60.90909090909091,73.73741575838255,90.56832215347602,0.36799999999999994,0.44571428571428573,0.7159614578969418,0.27461248428990365,2.6071700991609457
50,109.50937950937951,65.9090909090909,70.5657858276444,89.94932471832503,0.3588571428571428,0.49142857142857144,0.7322999581064098,0.2814551040357492,2.6018357727611017
51,103.34415584415585,60.535714285714285,69.72604366455103,81.20683461376439,0.3588571428571428,0.5017142857142857,0.7420751291719034,0.25743611227482194,2.8825603471657177
52,101.83441558441558,59.51298701298701,69.26581687578002,83.61346526684,0.3634285714285714,0.5028571428571429,0.7398408043569334,0.2653958944281525,2.7876874506708766
53,103.7085137085137,60.50324675324675,68.81235030081811,83.06753437307991,0.3645714285714285,0.5074285714285715,0.729646697388633,0.2626728110599078,2.7777777777777786
